date,id,text, bot_non_bot
Mon Apr 09 17:50:03 +0000 2018,983401671974883330,The federal government's top voice on ethics sent a letter to the EPA outlining areas of concern regarding agency c… https://t.co/GQcZs2YBFN, 1
Mon Apr 09 17:40:10 +0000 2018,983399183536320512,"Voters in Anchorage, Alaska, narrowly reject a proposal to restrict bathroom access for transgender people, the fir… https://t.co/1XDALjEFwm", 1
Mon Apr 09 17:30:07 +0000 2018,983396652466823171,"Why Rick Scott's Senate candidacy is very, very good news for Republicans | Analysis by @CillizzaCNN… https://t.co/pGpb2HfJQz", 1
Mon Apr 09 17:20:12 +0000 2018,983394156402892800,"Just before Bill Cosby walked into court Monday morning, a topless protester with ""Cosby rapist"" and women's names… https://t.co/dEBpuMfsbD", 1
Mon Apr 09 17:10:08 +0000 2018,983391624708476929,The stock market can't figure out President Trump's trade policy https://t.co/HAB2bsxco0 https://t.co/UoCsLTvhKE, 1
Mon Apr 09 17:00:12 +0000 2018,983389123405910018,Pope Francis says helping the poor and migrants is as important as opposing abortion https://t.co/B9rmyQdHgS https://t.co/XtVV4kelqz, 1
Mon Apr 09 16:51:12 +0000 2018,983386859584802816,At least 23 schoolchildren were among those killed Monday in northern India after their bus skidded off the road an… https://t.co/67yfiJaJxX, 1
Mon Apr 09 16:43:03 +0000 2018,983384808289177601,Some Facebook users can now see whether their data may have been obtained by political data firm Cambridge Analytic… https://t.co/HFVSiXVeK4, 1
Mon Apr 09 16:36:26 +0000 2018,983383142701682688,Mark Zuckerberg has a clear message for Congress in the wake of the Cambridge Analytica scandal: It's my fault:… https://t.co/sl6PxaHXyO, 1
Mon Apr 09 16:24:03 +0000 2018,983380027336265728,"President Trump strongly condemns the ""atrocious"" chemical weapons attack in Syria and says a decision on US action… https://t.co/wBVvORqpm0", 1
Mon Apr 09 16:15:27 +0000 2018,983377864501481473,"Does Putin bear responsibility for the suspected chemical attack in Syria?

President Trump: “He may, yeah, he may.… https://t.co/tmDaXti97p", 1
Mon Apr 09 16:06:04 +0000 2018,983375503288610817,President Trump: “We’ll be making some major decisions over the next 24 to 48 hours” on a US response to the suspec… https://t.co/iSTwBp9FOX, 1
Mon Apr 09 16:00:37 +0000 2018,983374132015398913,"President Trump condemns the “heinous attack” on Syrian civilians: “This is about humanity... If it’s Russia, if it… https://t.co/vQxuUYgOo0", 1
Mon Apr 09 15:51:28 +0000 2018,983371826402414592,"Facebook CEO Mark Zuckerberg is on Capitol Hill to meet with lawmakers, including members of committees holding hea… https://t.co/vTmwxfTEHS", 1
Mon Apr 09 15:50:06 +0000 2018,983371485300568064,"Sean Hannity, who mocked Michelle Obama, says it's wrong to mock Melania Trump | via @CNNopinion… https://t.co/AgR2qL6zuv", 1
Mon Apr 09 15:40:08 +0000 2018,983368976960053249,"Oklahoma teachers continue their walkout for a sixth day today, maintaining their pressure on state legislators for… https://t.co/Jppkmfi74G", 1
Mon Apr 09 15:30:10 +0000 2018,983366468522905601,"Rick Scott is the toughest challenger Bill Nelson has faced for Florida Senate, but Nelson's still a slight favorit… https://t.co/EHq9izkgN9", 1
Mon Apr 09 15:20:12 +0000 2018,983363957623750656,What cities and states are doing about guns since the Parkland shooting https://t.co/vngGcWVQF7 https://t.co/9chaUhwhAl, 1
Mon Apr 09 15:12:03 +0000 2018,983361907842220033,The FDA worried this drug was risky. Now doctors are concerned about the report of more than 700 deaths in the less… https://t.co/esK5Q2wVDM, 1
Mon Apr 09 15:07:36 +0000 2018,983360789821128704,People from both Canada and the United States are sharing photos of hockey sticks left on porches as a tribute to p… https://t.co/ubUTEoRBxU, 1
Mon Apr 09 15:03:51 +0000 2018,983359842382434305,"A disaster was narrowly averted in eastern India on Saturday after a runaway train carrying up to 1,000 passengers… https://t.co/3DeQiqTNRR", 1
Mon Apr 09 14:47:09 +0000 2018,983355640553922561,Prince Harry and Meghan Markle are asking people who wish to send them a wedding gift to consider donating to one o… https://t.co/BOh2wHicgI, 1
Mon Apr 09 14:31:06 +0000 2018,983351602785542144,"When it comes to Syria, President Trump can tweet and launch strikes if he wants, but not much else | Analysis by… https://t.co/q5wp5kGq43", 1
Mon Apr 09 14:21:53 +0000 2018,983349284111306752,"RT @cnni: Two of the most wanted fighters from the British ISIS cell called ""the Beatles"" spoke with @npwcnn from inside the detention faci…", 1
Mon Apr 09 14:20:03 +0000 2018,983348821949386753,"As images of Syrian children gasping and convulsing spread around the world, President Trump and other internationa… https://t.co/QFqM3UzVxs", 1
Mon Apr 09 14:04:35 +0000 2018,983344929589121024,Life coach Tony Robbins apologized for his comments about the #MeToo movement after suggesting during a March event… https://t.co/U0Ln3fjW8v, 1
Mon Apr 09 13:52:05 +0000 2018,983341785274568704,From political refugee to CEO: How Geisha Williams made history by becoming the first Latina CEO of a Fortune 500 C… https://t.co/v9AAlj9mmM, 1
Mon Apr 09 13:40:21 +0000 2018,983338832262246400,Defense Secretary James Mattis on the possibility of launching airstrikes against Syrian President Bashar al-Assad'… https://t.co/4Oi2LTEfJ4, 1
Mon Apr 09 13:29:17 +0000 2018,983336045570875392,"""Black Panther"" passes ""Titanic"" at the box office on the all-time list of highest grossing films… https://t.co/Lf9lIVteVA", 1
Mon Apr 09 13:20:01 +0000 2018,983333714011807744,Attorney General Jeff Sessions just made the opioid war harder to win | via @CNNopinion https://t.co/eO2ZYGLkm8 https://t.co/5ZmHgOzoz7, 1
Mon Apr 09 13:12:03 +0000 2018,983331708283117568,"A disaster was narrowly averted in eastern India after a runaway train carrying up to 1,000 passengers rolled with… https://t.co/lGO0pA0YRX", 1
Mon Apr 09 13:05:54 +0000 2018,983330162023464960,"Syria and it most powerful ally, Russia, blamed Israel for striking an airbase in the war-torn country on Monday, f… https://t.co/dU3bFRhJlV", 1
Mon Apr 09 13:00:15 +0000 2018,983328737809846272,Stormy Daniels' legal team plans to release a composite sketch of the man the porn star says threatened her in 2011… https://t.co/Rbmaf5sW4J, 1
Mon Apr 09 12:49:37 +0000 2018,983326061642551296,"Florida Republican Gov. Rick Scott says he's running for the US Senate, setting up a serious challenge to the state… https://t.co/9oHrPWsZw6", 1
Mon Apr 09 12:45:10 +0000 2018,983324942371577856,Beyond Tokyo: 8 of Japan's best foodie destinations https://t.co/0vjI9pVzDK via @CNNTravel https://t.co/MPo2WPjbfX, 1
Mon Apr 09 12:38:55 +0000 2018,983323372280041473,Pope Francis says helping the poor and migrants is as important as opposing abortion https://t.co/XHbOXLchua https://t.co/XXBefmOdcn, 1
Mon Apr 09 12:37:05 +0000 2018,983322910218768384,Russia's Defense Ministry has claimed that Israel was behind a series of strikes on an airbase in central Syria on… https://t.co/IrPIXbxHUd, 1
Mon Apr 09 12:30:11 +0000 2018,983321174611578880,"Donald Trump always strives to command center stage, but the US President is now embroiled in so many escalating gl… https://t.co/2yZT9mnSSF", 1
Mon Apr 09 12:26:02 +0000 2018,983320130020151296,"Deutsche Bank, Germany's biggest lender, is getting rid of its CEO after years of heavy losses.… https://t.co/O1UvpLNxyz", 1
Mon Apr 09 12:19:04 +0000 2018,983318374427119616,4 questions Congress must ask Facebook CEO Mark Zuckerberg https://t.co/5PaplSDYRt https://t.co/TPsfQPpUKu, 1
Mon Apr 09 12:16:02 +0000 2018,983317613878087681,"Two of the most wanted fighters from the British ISIS cell known as ""the Beatles"" have called some of the group's a… https://t.co/ErTHLwtmHe", 1
Mon Apr 09 12:12:37 +0000 2018,983316750308708352,"Facebook CEO Mark Zuckerberg is on Capitol Hill today to meet with lawmakers, including members of committees holdi… https://t.co/TEjSDM8O0O", 1
Mon Apr 09 12:12:02 +0000 2018,983316606158823425,"New York Times top editor on journalism's ""biggest crisis"" https://t.co/YZqAM2JZ2X https://t.co/aGlBwRjZrc", 1
Mon Apr 09 12:04:23 +0000 2018,983314681912791041,What cities and states are doing about guns since the Parkland shooting https://t.co/x2gNmQqcvg https://t.co/q70mtKVUqn, 1
Mon Apr 09 12:03:04 +0000 2018,983314348268556289,Designing for hedonists: The evolution of nightclub interiors https://t.co/PJKGBCwL2b via @CNNStyle https://t.co/osJPpj5Jlo, 1
Mon Apr 09 11:59:06 +0000 2018,983313351366365184,"A disaster was narrowly averted in eastern India on Saturday after a runaway train carrying up to 1,000 passengers… https://t.co/VGZeMMBqZ9", 1
Mon Apr 09 11:56:02 +0000 2018,983312577064308736,"How President Trump might counter ""Animal Assad"" https://t.co/1UCL0ugNRt | via @CNNOpinion https://t.co/6Vxl00eqbc", 1
Mon Apr 09 11:51:07 +0000 2018,983311340805742592,16-year-old breaks Commonwealth Games record to win shooting gold for India https://t.co/ckEnqdDG2p https://t.co/Y7CYQy1zrp, 1
Mon Apr 09 11:44:06 +0000 2018,983309576618627072,Here's everything you need to know about the US-China trade battle https://t.co/qfAXCtoeph https://t.co/qc6MwmahAG, 1
Mon Apr 09 11:39:27 +0000 2018,983308405027823616,"Oklahoma teachers will continue their walkout for a sixth day today, maintaining their pressure on state legislator… https://t.co/FdYFsxlo0U", 1
Mon Apr 09 11:38:04 +0000 2018,983308055466176513,"Lightning strike kills 1, injures 4 in Florida https://t.co/iDZeD9keEh https://t.co/MnHKWwyfzB", 1
Mon Apr 09 11:31:05 +0000 2018,983306299784990720,Atlanta is the world's busiest airport for another year. Here's the rest of the list: https://t.co/qy5qAnTwjG, 1
Mon Apr 09 11:30:06 +0000 2018,983306052157534210,"As images of Syrian children gasping and convulsing spread around the world, President Trump and other internationa… https://t.co/4UF8wtRLft", 1
Mon Apr 09 11:26:30 +0000 2018,983305146712121345,"RT @NewDay: ""They're really very ordinary,"" says @npwcnn of British ISIS terrorists called ""the Beatles.""

""Unextraordinary people to some…", 1
Mon Apr 09 11:26:19 +0000 2018,983305099916308482,"Two of the most wanted fighters from the British ISIS cell called ""the Beatles"" have called some of the group's act… https://t.co/TJ5ez1pFVh", 1
Mon Apr 09 11:26:05 +0000 2018,983305040411717632,US military resumes air operations in Djibouti https://t.co/tb7GCGzpIl https://t.co/dMKZRtdHaw, 1
Mon Apr 09 11:20:03 +0000 2018,983303524183412736,Ferrari mechanic suffers a broken leg after being hit by a car during a pit stop at the Bahrain Grand Prix https://t.co/Hz9pxAiJFO, 1
Mon Apr 09 11:16:03 +0000 2018,983302516493504512,Life coach Tony Robbins apologized for his comments about the #MeToo movement after suggesting during a March event… https://t.co/iWTVDtKsqB, 1
Mon Apr 09 11:12:06 +0000 2018,983301522548195328,Advocacy groups claim YouTube illegally collects data from kids https://t.co/cekqlCi0z1 https://t.co/zjlS4plfp6, 1
Mon Apr 09 11:10:34 +0000 2018,983301138433892352,The FDA worried this drug was risky. Now doctors are concerned about the report of more than 700 deaths in the less… https://t.co/7v8OKBAdFh, 1
Mon Apr 09 11:06:04 +0000 2018,983300005074059264,Cambridge Analytica whistleblower says data could've come from more than 87 million users and be stored in Russia… https://t.co/Ul43cBSA1l, 1
Mon Apr 09 11:00:09 +0000 2018,983298515429445632,"5 things for Monday:

- Syria
- Alaska 'bathroom bill'
- Hungary election
- Canada bus crash
- Tony Robbins and… https://t.co/4MGWimP6ee", 1
Mon Apr 09 10:58:02 +0000 2018,983297984610881536,Army identifies two soldiers killed in Kentucky helicopter crash https://t.co/Dqje3GDcLG https://t.co/rXwFCMGiXH, 1
Mon Apr 09 10:52:06 +0000 2018,983296488553046016,Syria attack response looms over John Bolton's first week as national security adviser https://t.co/iqhidMOnZO https://t.co/YKp7r5Vlt0, 1
Mon Apr 09 10:50:07 +0000 2018,983295988973604865,"When Congress returns Monday from a two-week recess, all eyes will be on Facebook CEO Mark Zuckerberg as he takes t… https://t.co/rvKkEqwlqD", 1
Mon Apr 09 10:46:04 +0000 2018,983294972827979776,"A year after the US attacked Syria, what's changed? https://t.co/fD4i63D5cc https://t.co/T2skoyLYDv", 1
Mon Apr 09 10:45:04 +0000 2018,983294719336861696,Should Democrats worry that a blue wave is being treated like a sure thing? | Analysis by @zbyronwolf … https://t.co/ic7X2vHlwu, 1
Mon Apr 09 10:41:02 +0000 2018,983293706311741440,"Muenster van attack driver acted alone, police say https://t.co/0ImvR5IoMW https://t.co/BweBbbfH2O", 1
Mon Apr 09 10:35:35 +0000 2018,983292334350757889,Bill Cosby's retrial begins in Pennsylvania today -- the first time the comedian's case returns to court since the… https://t.co/mKOcWGBE5R, 1
Mon Apr 09 10:35:05 +0000 2018,983292206810304512,"Republican Sen. John McCain says President Trump ""emboldened"" Syrian leader Bashar al-Assad with comments on US wit… https://t.co/2Dm4Cpqyla", 1
Mon Apr 09 10:31:07 +0000 2018,983291209069268992,"New Trump adviser is ""not much of a carrot man"" https://t.co/5yAePVYewm | via @CNNopinion https://t.co/Cib9B7ZUTl", 1
Mon Apr 09 10:26:01 +0000 2018,983289926518296576,Several cities and states have taken matters into their own hands on gun regulation since the February 14 Parkland… https://t.co/f9mmASATVg, 1
Mon Apr 09 10:21:02 +0000 2018,983288671255388160,New details about the birth of the third child of the Duke and Duchess of Cambridge have been revealed by Kensingto… https://t.co/A6r1pHeuqm, 1
Mon Apr 09 10:15:07 +0000 2018,983287182403231745,"Ad boycott continues, but Laura Ingraham is coming back https://t.co/A9aXH4c6Tb https://t.co/KBp3OW1IMd", 1
Mon Apr 09 10:12:04 +0000 2018,983286415659294720,"The US denied attacking a Syrian airfield on Sunday, hours after President Donald Trump tweeted ""Animal Assad"" woul… https://t.co/KAoUrZQTf4", 1
Mon Apr 09 10:06:04 +0000 2018,983284906028666880,Jimmy Kimmel apologizes for jabs at Fox News host Sean Hannity https://t.co/fZDKYMkN5H https://t.co/WWKAqAwmj3, 1
Mon Apr 09 09:59:03 +0000 2018,983283139811446784,"Stormy Daniels' attorney has once again filed a motion to depose President Donald Trump and his lawyer, Michael Coh… https://t.co/NjypxY1Pex", 1
Mon Apr 09 09:57:23 +0000 2018,983282721102364672,"Are you one of the 87 million Facebook users affected by the Cambridge Analytica data breach?

CNN wants to hear fr… https://t.co/ceSEBdQnht", 1
Mon Apr 09 09:52:58 +0000 2018,983281608261357568,"""A Quiet Place"" leads box office as horror keeps making noise https://t.co/gEzgD5vtI4 https://t.co/Cdq3ZTV6jE", 1
Mon Apr 09 09:43:05 +0000 2018,983279121995313153,Russia's Defense Ministry has claimed that Israel was behind a series of strikes on an airbase in central Syria on… https://t.co/n3Xv9yvPZ8, 1
Mon Apr 09 09:34:03 +0000 2018,983276847227133952,"Oklahoma teachers to continue their walkout for a sixth day, maintaining their pressure on state legislators for in… https://t.co/QClmRnFGPP", 1
Mon Apr 09 09:27:21 +0000 2018,983275162706612225,Ferrari mechanic suffers a broken leg after being hit by a car during a pit stop at the Bahrain Grand Prix https://t.co/dolD3bQW65, 1
